티커,BPS,PER,PBR,EPS,DIV,DPS,ticker,sector
005300,138233,0.0,0.88,0,2.22,2700,005300,1001/1003/1005/1027/1028/1157/1167/1182/1224/1227/1232
005305,0,0.0,0.0,0,4.36,2705,005305,
011170,385244,14.55,0.79,20860,2.21,6700,011170,1001/1002/1008/1027/1028/1034/1035/1154/1182/1224/1227/1232
002270,625100,9.14,0.6,41242,3.18,12000,002270,1001/1004/1005/1027/1244
071840,81410,0.0,0.47,0,2.61,1000,071840,1001/1003/1016/1028/1158/1167/1182/1224/1227/1232
027740,522,0.0,1.37,0,0.0,0,027740,1001/1004/1005/1027/1244
204320,32193,28.19,2.07,2360,0.83,550,204320,1001/1002/1015/1027/1028/1158/1167/1182/1224/1227/1232
001080,55976,42.97,0.32,420,1.11,200,001080,1001/1004/1011/1027/1244
138040,19600,4.86,0.69,2797,4.04,550,138040,1001/1003/1021/1244
008560,5695,4.6,0.75,924,4.7,200,008560,1001/1003/1021/1024/1028/1156/1167/1182/1224/1227/1232
000060,21397,6.61,0.83,2693,4.78,850,000060,1001/1003/1021/1025/1244
090370,1022,0.0,1.01,0,0.0,0,090370,1001/1004/1006/1027/1244
017180,2912,0.0,1.86,0,0.0,0,017180,1001/1004/1009/1027/1244
009900,2235,18.69,11.86,1419,0.0,0,009900,1001/1015/1027/1244
012690,1781,67.25,2.49,66,1.13,50,012690,1001/1004/1007/1027/1244
005360,3873,0.0,1.21,0,1.5,70,005360,1001/1004/1016/1244
009680,12362,25.19,1.05,514,2.32,300,009680,1001/1004/1015/1027/1244
009580,9842,33.53,0.55,162,3.22,175,009580,1001/1004/1007/1027/1244
009200,10529,0.0,0.27,0,1.75,50,009200,1001/1004/1007/1027/1244
033920,18067,8.07,0.38,849,0.0,0,033920,1001/1004/1005/1027/1244
008420,5430,31.73,0.71,121,1.3,50,008420,1001/1004/1011/1027/1244
025560,3850,0.0,0.83,0,0.0,0,025560,1001/1004/1014/1027/1244
007120,537,4.98,1.01,109,0.0,0,007120,1001/1004/1026/1244
006800,11236,10.08,0.86,956,2.7,260,006800,1001/1002/1021/1024/1028/1034/1156/1182/1224/1227/1232
00680K,0,0.0,0.0,0,6.64,286,00680K,
006805,0,0.0,0.0,0,5.79,286,006805,
085620,11792,6.06,0.35,682,4.12,170,085620,1001/1003/1021/1025/1244
002840,44134,29.3,4.09,6163,0.36,654,002840,1001/1003/1008/1027/1244
268280,47326,17.0,2.72,7559,1.32,1700,268280,1001/1003/1008/1027/1244
107590,62937,12.12,1.27,6591,0.5,400,107590,1001/1004/1021/1244
134380,46438,9.14,1.32,6719,1.63,1000,134380,1001/1004/1008/1027/1244
003650,148274,5.95,0.46,11366,2.96,2000,003650,1001/1004/1008/1027/1244
003610,4475,14.86,0.48,144,1.87,40,003610,1001/1004/1006/1027/1244
001340,3726,12.41,1.24,373,1.62,75,001340,1001/1004/1008/1027/1244
035150,5853,28.4,1.4,288,1.22,100,035150,1001/1004/1008/1027/1244
002410,2819,5.96,1.68,794,0.0,0,002410,1001/1004/1018/1244
007210,3390,0.0,0.71,0,0.0,0,007210,1001/1004/1010/1027/1244
002760,734,189.5,2.84,11,0.24,5,002760,1001/1004/1008/1027/1244
003850,5858,30.03,3.59,701,0.48,100,003850,1001/1003/1009/1027/1028/1160/1167/1182/1224/1227/1232
000890,635,0.0,1.65,0,0.0,0,000890,1001/1004/1005/1027/1244
003000,4489,0.0,5.19,0,0.86,200,003000,1001/1003/1009/1027/1028/1160/1167/1182/1224/1227/1232
001270,36295,7.12,0.6,3070,5.49,1200,001270,1001/1004/1021/1024/1244
001275,0,0.0,0.0,0,6.36,1250,001275,
026940,5627,45.6,0.75,92,1.79,75,026940,1001/1004/1011/1027/1244
015350,60885,11.77,0.95,4892,1.74,1000,015350,1001/1003/1017/1244
011390,52812,33.38,2.33,3684,0.2,250,011390,1001/1004/1010/1027/1244
005030,709,0.0,0.91,0,0.0,0,005030,1001/1004/1015/1027/1244
002070,6310,0.0,0.55,0,0.0,0,002070,1001/1004/1006/1027/1244
100220,16496,7.31,0.41,921,3.71,250,100220,1001/1004/1026/1244
030790,6679,0.0,1.83,0,0.0,0,030790,1001/1004/1026/1244
352820,6113,77.25,37.3,2951,0.0,0,352820,1001/1002/1026/1028/1034/1035/1150/1182/1224/1227/1232
005180,57976,12.38,0.99,4644,2.52,1450,005180,1001/1003/1005/1027/1028/1157/1167/1182/1224/1227/1232
003960,34643,1.44,0.51,12182,0.86,150,003960,1001/1004/1005/1027/1244
008040,1394,174.2,0.88,7,0.0,0,008040,1001/1004/1005/1027/1244
007160,79920,0.0,0.56,0,0.34,150,007160,1001/1004/1244
014710,11862,0.0,0.46,0,0.0,0,014710,1001/1004/1005/1027/1244
006090,17782,7.2,0.57,1402,0.99,100,006090,1001/1004/1005/1027/1244
001470,1531,58.78,2.34,61,0.0,0,001470,1001/1003/1018/1244
006400,175114,129.2,3.93,5331,0.15,1000,006400,1001/1002/1013/1027/1028/1034/1035/1155/1182/1224/1227/1232
006405,0,0.0,0.0,0,0.21,1050,006405,
006660,26712,14.86,0.33,593,0.68,60,006660,1001/1004/1015/1027/1244
028260,125948,19.4,0.98,6366,1.62,2000,028260,1001/1002/1016/1028/1034/1035/1158/1182/1224/1227/1232
02826K,0,0.0,0.0,0,1.81,2050,02826K,
207940,65812,242.2,11.29,3067,0.0,0,207940,1001/1002/1009/1027/1028/1034/1035/1160/1182/1224/1227/1232
032830,178335,14.31,0.44,5443,3.4,2650,032830,1001/1002/1021/1025/1028/1034/1035/1156/1182/1224/1227/1232
018260,84595,19.6,2.2,9521,1.29,2400,018260,1001/1002/1026/1028/1034/1035/1155/1182/1224/1227/1232
028050,6749,8.91,1.97,1493,0.0,0,028050,1001/1002/1026/1028/1034/1151/1182/1224/1227/1232
009150,68106,28.28,2.83,6806,0.57,1100,009150,1001/1002/1013/1027/1028/1034/1035/1155/1182/1224/1227/1232
009155,0,0.0,0.0,0,1.05,1150,009155,
005930,37528,26.16,2.21,3166,1.71,1416,005930,1001/1002/1013/1027/1028/1034/1035/1155/1224/1227/1232
005935,0,0.0,0.0,0,1.95,1417,005935,
001360,2421,53.9,2.63,118,0.0,0,001360,1001/1003/1009/1027/1244
010140,8324,0.0,0.77,0,0.0,0,010140,1001/1002/1015/1027/1028/1034/1152/1182/1224/1227/1232
010145,0,0.0,0.0,0,0.0,0,010145,
016360,55423,8.83,0.7,4388,4.39,1700,016360,1001/1002/1021/1024/1028/1034/1156/1182/1224/1227/1232
068290,9069,94.44,5.07,487,0.22,100,068290,1001/1004/1026/1244
029780,59525,10.51,0.57,3225,4.72,1600,029780,1001/1002/1021/1028/1034/1156/1182/1224/1227/1232
000810,282791,12.83,0.69,15126,4.38,8500,000810,1001/1002/1021/1025/1028/1034/1035/1156/1182/1224/1227/1232
000815,0,0.0,0.0,0,5.99,8505,000815,
006110,9893,22.89,1.04,450,1.07,110,006110,1001/1004/1011/1027/1244
145990,104070,17.48,0.57,3375,1.69,1000,145990,1001/1003/1005/1027/1028/1157/1167/1182/1224/1227/1232
145995,0,0.0,0.0,0,2.48,1050,145995,
003230,37661,11.03,2.32,7906,0.92,800,003230,1001/1003/1005/1027/1028/1157/1167/1182/1224/1227/1232
002170,109582,4.35,0.6,15112,1.52,1000,002170,1001/1004/1027/1244
272550,20142,11.64,1.15,1998,3.23,750,272550,1001/1004/1008/1027/1244
000070,160079,22.75,0.57,3987,2.21,2000,000070,1001/1003/1021/1028/1157/1167/1182/1224/1227/1232
000075,0,0.0,0.0,0,3.48,2050,000075,
002810,19563,7.25,0.74,1987,2.43,350,002810,1001/1004/1016/1244
005680,24220,24.88,0.44,428,2.35,250,005680,1001/1004/1013/1027/1244
003720,1285,0.0,2.11,0,0.0,0,003720,1001/1004/1008/1027/1244
023000,5249,13.47,0.67,261,3.27,115,023000,1001/1004/1015/1027/1244
004380,8969,80.4,1.42,158,1.18,150,004380,1001/1004/1012/1027/1244
002450,2478,9.75,0.64,163,3.14,50,002450,1001/1004/1027/1244
004440,21895,61.12,0.59,211,0.29,38,004440,1001/1004/1010/1027/1244
000520,9580,153.9,2.07,129,0.76,150,000520,1001/1004/1009/1027/1244
009770,73851,15.52,0.39,1868,0.0,0,009770,1001/1004/1007/1027/1244
005500,14207,26.39,1.7,917,3.31,800,005500,1001/1004/1009/1027/1244
004690,316716,7.74,0.26,10614,3.65,3000,004690,1001/1004/1017/1244
010960,7624,5.04,0.6,907,4.15,190,010960,1001/1004/1018/1244
004450,67349,8.29,0.56,4547,3.58,1350,004450,1001/1004/1012/1027/1244
009470,6665,49.12,3.39,460,0.44,100,009470,1001/1004/1013/1027/1244
011230,1132,0.0,3.36,0,0.0,0,011230,1001/1004/1013/1027/1244
001820,14698,22.78,4.48,2889,0.38,250,001820,1001/1003/1013/1027/1244
000390,10625,64.7,1.02,167,1.16,125,000390,1001/1004/1008/1027/1244
001290,1587,0.0,0.7,0,0.0,0,001290,1001/1004/1021/1024/1244
041650,7924,20.64,0.55,210,2.31,100,041650,1001/1004/1015/1027/1244
075180,11092,0.0,0.53,0,2.38,140,075180,1001/1004/1015/1027/1244
007540,56153,9.21,0.89,5441,0.4,200,007540,1001/1004/1021/1244
248170,34375,8.13,1.39,5872,0.42,200,248170,1001/1004/1005/1027/1244
007860,17990,0.0,0.68,0,0.41,50,007860,1001/1004/1021/1244
200880,22608,0.0,0.4,0,1.1,100,200880,1001/1004/1015/1027/1244
017390,192791,11.98,0.47,7512,1.94,1750,017390,1001/1003/1017/1244
004410,73,0.0,6.75,0,0.0,0,004410,1001/1004/1005/1027/1244
004415,0,0.0,0.0,0,0.0,0,004415,
021050,2159,39.1,1.21,67,0.38,10,021050,1001/1004/1011/1027/1244
008490,25552,17.52,1.95,2853,0.8,400,008490,1001/1003/1008/1027/1244
007610,4797,0.0,0.72,0,0.73,25,007610,1001/1004/1013/1027/1244
136490,13439,19.47,1.3,899,0.29,50,136490,1001/1004/1005/1027/1244
002820,17354,0.0,0.25,0,0.0,0,002820,1001/1004/1007/1027/1244
014910,1356,0.0,1.5,0,0.0,0,014910,1001/1004/1013/1027/1244
014915,0,0.0,0.0,0,0.06,5,014915,
003080,7324,0.0,0.77,0,2.38,135,003080,1001/1004/1008/1027/1244
004980,15851,11.49,0.51,700,1.87,150,004980,1001/1004/1010/1027/1244
004985,0,0.0,0.0,0,1.65,200,004985,
011300,1131,0.0,0.54,0,0.0,0,011300,1001/1004/1006/1027/1244
000180,7529,0.0,0.32,0,0.0,0,000180,1001/1004/1026/1244
002420,55045,0.0,1.12,0,0.0,0,002420,1001/1004/1026/1244
004360,35497,56.66,0.38,240,1.29,175,004360,1001/1004/1019/1244
004365,0,0.0,0.0,0,2.53,180,004365,
004490,75298,14.31,1.08,5701,0.61,500,004490,1001/1003/1013/1027/1028/1158/1167/1182/1224/1227/1232
001430,51512,32.3,0.3,483,1.92,300,001430,1001/1003/1011/1027/1244
306200,201388,9.72,0.42,8768,2.35,2000,306200,1001/1004/1011/1027/1244
003030,232984,0.0,0.19,0,3.31,1500,003030,1001/1004/1021/1244
019440,37014,9.74,0.34,1304,7.09,900,019440,1001/1004/1011/1027/1244
058650,491403,9.94,0.16,7707,2.94,2250,058650,1001/1004/1011/1027/1244
013000,1387,1142.0,2.47,3,0.0,0,013000,1001/1004/1016/1244
091090,2896,0.0,0.68,0,0.0,0,091090,1001/1004/1012/1027/1244
021820,41536,10.64,0.19,760,0.31,25,021820,1001/1004/1015/1027/1244
067830,10914,6.03,0.33,590,0.84,30,067830,1001/1004/1016/1244
033530,16554,35.2,0.55,257,0.55,50,033530,1001/1004/1015/1027/1244
075580,2765,131.0,1.99,42,0.36,20,075580,1001/1004/1015/1027/1244
027970,1090,5.73,1.7,323,0.0,0,027970,1001/1004/1007/1027/1244
145210,588,0.0,1.03,0,0.0,0,145210,1001/1004/1012/1027/1244
308170,11636,39.12,2.63,782,0.0,0,308170,1001/1004/1015/1027/1244
012600,801,0.0,4.83,0,0.0,0,012600,1001/1004/1012/1027/1244
068270,20421,135.2,14.54,2196,0.0,0,068270,1001/1002/1009/1027/1028/1034/1035/1160/1182/1224/1227/1232
336370,3551,385.0,12.25,113,0.0,0,336370,1001/1003/1013/1027/1244
33637K,0,0.0,0.0,0,0.0,0,33637K,
33637L,0,0.0,0.0,0,0.0,0,33637L,
248070,1655,20.4,13.96,1132,0.0,0,248070,1001/1013/1027/1244
004430,17983,12.09,0.97,1448,0.86,150,004430,1001/1004/1008/1027/1244
017550,1859,1215.0,1.96,3,0.27,10,017550,1001/1004/1012/1027/1244
053210,14620,7.3,0.57,1147,4.18,350,053210,1001/1004/1026/1244
134790,16020,13.19,3.83,4655,0.49,300,134790,1001/1004/1027/1244
016590,103836,5.05,0.67,13849,0.89,625,016590,1001/1004/1007/1027/1244
029530,86372,19.95,0.34,1473,3.4,1000,029530,1001/1004/1013/1027/1244
004970,32378,15.46,0.31,645,5.02,500,004970,1001/1004/1244
011930,704,206.4,4.4,15,0.0,0,011930,1001/1003/1013/1027/1244
005390,1652,29.8,0.92,51,0.0,0,005390,1001/1004/1016/1244
004170,398826,5.45,0.72,52658,0.7,2000,004170,1001/1003/1016/1028/1034/1158/1182/1224/1227/1232
035510,115835,21.34,1.2,6512,1.44,2000,035510,1001/1004/1026/1244
034300,49395,10.77,0.95,4379,1.7,800,034300,1001/1004/1018/1244
031430,83650,18.92,2.34,10361,0.56,1100,031430,1001/1003/1016/1028/1158/1167/1182/1224/1227/1232
031440,81369,62.72,0.87,1124,1.06,750,031440,1001/1004/1026/1244
006880,7609,0.0,0.58,0,1.81,80,006880,1001/1004/1016/1244
005800,343727,22.19,0.27,4238,1.6,1500,005800,1001/1004/1006/1027/1244
001720,69280,24.73,0.83,2324,4.35,2500,001720,1001/1003/1021/1024/1244
001725,0,0.0,0.0,0,4.51,2550,001725,
009270,2373,76.3,0.61,19,0.0,0,009270,1001/1004/1006/1027/1244
009275,0,0.0,0.0,0,0.0,0,009275,
002700,978,36.56,2.28,61,0.9,20,002700,1001/1004/1016/1244
019170,3782,2614.0,24.19,35,0.0,0,019170,1001/1002/1009/1027/1028/1034/1160/1182/1224/1227/1232
019175,0,0.0,0.0,0,0.0,0,019175,
002870,1981,4.01,1.44,709,2.11,60,002870,1001/1004/1007/1027/1244
055550,79682,4.99,0.44,7000,5.29,1850,055550,1001/1002/1021/1028/1034/1035/1156/1182/1224/1227/1232
001770,28118,27.98,0.79,793,0.45,100,001770,1001/1004/1011/1027/1244
004080,9162,57.94,1.35,214,1.61,200,004080,1001/1004/1016/1244
102280,1083,0.0,0.58,0,0.0,0,102280,1001/1004/1006/1027/1244
003410,3566,26.1,1.9,259,0.62,42,003410,1001/1002/1010/1027/1028/1034/1151/1182/1224/1227/1232
003620,2690,0.0,1.03,0,0.0,0,003620,1001/1004/1015/1027/1244
004770,1598,220.5,2.76,20,0.0,0,004770,1001/1004/1013/1027/1244
015540,346,0.0,21.53,0,0.0,0,015540,1001/1004/1026/1244
004920,1692,0.0,0.54,0,0.0,0,004920,1001/1004/1027/1244
112610,9360,72.6,7.59,978,0.65,460,112610,1001/1003/1012/1027/1028/1152/1167/1182/1224/1227/1232
008700,748,256.8,4.12,12,0.0,0,008700,1001/1004/1013/1027/1244
002790,35078,43.78,1.8,1444,0.47,300,002790,1001/1002/1008/1027/1028/1034/1035/1157/1182/1224/1227/1232
00279K,0,0.0,0.0,0,2.07,834,00279K,
002795,0,0.0,0.0,0,1.42,305,002795,
090430,65050,65.0,3.47,3477,0.44,1000,090430,1001/1002/1008/1027/1028/1034/1035/1157/1182/1224/1227/1232
090435,0,0.0,0.0,0,1.26,1005,090435,
002030,354657,3.57,0.25,25353,1.94,1750,002030,1001/1004/1026/1244
183190,204892,11.97,0.42,7159,1.75,1500,183190,1001/1004/1010/1027/1244
002310,65302,6.01,0.63,6860,1.45,600,002310,1001/1004/1007/1027/1244
267850,12737,0.0,1.89,0,2.07,500,267850,1001/1004/1026/1244
020560,10673,0.0,1.42,0,0.0,0,020560,1001/1003/1019/1028/1159/1167/1182/1224/1227/1232
122900,10185,17.84,0.85,483,6.96,600,122900,1001/1004/1016/1244
010780,35551,25.05,1.51,2141,1.31,700,010780,1001/1003/1010/1027/1028/1151/1167/1182/1224/1227/1232
001780,2755,0.0,1.75,0,0.0,0,001780,1001/1004/1011/1027/1244
018250,12817,15.91,1.96,1581,1.79,450,018250,1001/1003/1008/1027/1028/1157/1167/1182/1224/1227/1232
161000,11336,10.71,0.91,966,3.38,350,161000,1001/1004/1008/1027/1244
011090,903,0.0,2.08,0,0.0,0,011090,1001/1004/1027/1244
005850,28224,11.75,0.82,1979,1.72,400,005850,1001/1003/1015/1027/1244
012750,34937,18.81,2.34,4337,3.06,2500,012750,1001/1002/1026/1028/1034/1159/1182/1224/1227/1232
023960,994,0.0,4.91,0,0.0,0,023960,1001/1004/1018/1244
298690,1862,0.0,1.99,0,0.0,0,298690,1001/1004/1019/1244
078520,9140,0.0,0.86,0,0.0,0,078520,1001/1004/1008/1027/1244
015260,4707,0.0,0.31,0,0.0,0,015260,1001/1004/1013/1027/1244
007460,1973,22.27,0.97,86,0.0,0,007460,1001/1004/1012/1027/1244
003060,968,0.0,1.08,0,0.0,0,003060,1001/1003/1009/1027/1244
244920,2262,12.13,3.27,610,0.2,15,244920,1001/1004/1021/1244
036570,113836,53.78,8.21,17387,0.56,5220,036570,1001/1002/1026/1028/1034/1035/1150/1182/1224/1227/1232
138250,12609,0.0,0.84,0,1.41,150,138250,1001/1004/1016/1244
085310,1121,0.0,1.24,0,0.0,0,085310,1001/1004/1012/1027/1244
009810,802,0.0,0.7,0,0.0,0,009810,1001/1004/1016/1244
014440,7274,15.34,0.55,263,2.48,100,014440,1001/1004/1008/1027/1244
111770,41602,10.26,0.94,3791,1.03,400,111770,1001/1003/1016/1028/1158/1167/1182/1224/1227/1232
009970,100896,3.84,0.4,10421,2.5,1000,009970,1001/1003/1021/1244
003520,633,223.9,9.91,28,0.0,0,003520,1001/1003/1009/1027/1028/1160/1167/1182/1224/1227/1232
000670,1767872,4.51,0.35,135469,1.64,10000,000670,1001/1003/1011/1027/1028/1153/1167/1182/1224/1227/1232
006740,5383,12.98,1.24,516,0.6,40,006740,1001/1004/1007/1027/1244
012280,1556,325.8,1.26,6,0.0,0,012280,1001/1004/1015/1027/1244
012160,1937,55.75,0.58,20,2.69,30,012160,1001/1004/1011/1027/1244
015360,91813,7.37,0.37,4611,5.15,1750,015360,1001/1004/1021/1244
007310,354385,19.73,1.65,29693,1.28,7500,007310,1001/1003/1005/1027/1028/1034/1157/1182/1224/1227/1232
002630,510,0.0,3.58,0,0.0,0,002630,1001/1004/1009/1027/1244
271560,41042,24.94,3.31,5454,0.44,600,271560,1001/1002/1005/1027/1028/1034/1157/1182/1224/1227/1232
001800,30747,17.34,0.45,804,4.66,650,001800,1001/1003/1021/1028/1157/1167/1182/1224/1227/1232
070960,8222,0.0,0.59,0,0.0,0,070960,1001/1004/1026/1244
316140,29782,3.72,0.34,2727,6.9,700,316140,1001/1002/1021/1028/1034/1035/1156/1182/1224/1227/1232
033660,14145,5.97,0.75,1784,6.1,650,033660,1001/1003/1021/1244
004720,4801,338.8,1.84,26,0.0,0,004720,1001/1004/1009/1027/1244
118000,1020,0.0,2.37,0,0.0,0,118000,1001/1004/1016/1244
010050,536,8.65,1.26,78,0.0,0,010050,1001/1003/1021/1244
006980,5612,7.54,0.62,464,0.43,15,006980,1001/1004/1005/1027/1244
017370,6224,15.07,0.84,347,0.0,0,017370,1001/1004/1012/1027/1244
105840,5704,0.0,0.79,0,2.22,100,105840,1001/1004/1014/1027/1244
010400,14032,27.67,0.55,279,3.24,250,010400,1001/1004/1018/1244
049800,5263,0.0,1.27,0,0.0,0,049800,1001/1004/1012/1027/1244
016880,917,0.0,1.92,0,0.0,0,016880,1001/1004/1021/1244
095720,3510,0.0,0.83,0,10.62,310,095720,1001/1004/1026/1244
005820,39414,14.28,0.53,1450,1.21,250,005820,1001/1004/1006/1027/1244
010600,1774,0.0,1.6,0,0.0,0,010600,1001/1004/1016/1244
008600,1697,0.0,0.95,0,0.0,0,008600,1001/1004/1016/1244
033270,15716,26.2,3.48,2087,0.6,330,033270,1001/1003/1009/1027/1244
014830,79982,8.17,0.78,7600,1.93,1200,014830,1001/1003/1008/1027/1244
000910,6355,0.0,1.17,0,1.35,100,000910,1001/1004/1010/1027/1244
047400,2045,69.75,1.94,57,1.26,50,047400,1001/1004/1010/1027/1244
011330,1238,6.85,1.3,235,0.0,0,011330,1001/1004/1027/1244
077500,7830,11.28,1.37,953,1.4,150,077500,1001/1004/1016/1244
002920,10636,4.51,0.29,678,6.55,200,002920,1001/1004/1015/1027/1244
000700,8702,34.22,0.64,163,0.0,0,000700,1001/1004/1026/1244
003470,5947,7.96,0.53,394,0.0,0,003470,1001/1003/1021/1024/1244
003475,0,0.0,0.0,0,0.0,0,003475,
011690,1985,0.0,0.61,0,0.0,0,011690,1001/1004/1013/1027/1244
072130,2745,0.0,1.42,0,0.0,0,072130,1001/1004/1026/1244
000220,11570,16.34,1.07,756,1.7,210,000220,1001/1004/1009/1027/1244
000225,0,0.0,0.0,0,2.14,220,000225,
000227,0,0.0,0.0,0,0.76,220,000227,
001200,8151,8.99,0.47,427,1.82,70,001200,1001/1004/1021/1024/1244
000100,23178,97.75,2.6,616,0.66,400,000100,1001/1002/1009/1027/1028/1034/1160/1182/1224/1227/1232
000105,0,0.0,0.0,0,0.7,410,000105,
003460,6180,25.81,0.41,99,4.7,120,003460,1001/1004/1021/1024/1244
003465,0,0.0,0.0,0,5.22,130,003465,
008730,13790,31.2,1.66,734,2.18,500,008730,1001/1003/1008/1027/1244
008250,16294,124.4,0.56,73,2.2,200,008250,1001/1004/1007/1027/1244
025820,3027,0.0,1.05,0,0.94,30,025820,1001/1004/1011/1027/1244
214320,38184,16.33,1.57,3681,2.5,1500,214320,1001/1003/1026/1028/1150/1167/1182/1224/1227/1232
139480,315997,23.44,0.56,7620,1.12,2000,139480,1001/1002/1016/1028/1034/1035/1157/1182/1224/1227/1232
007660,1842,0.0,1.83,0,1.78,60,007660,1001/1004/1013/1027/1244
005950,18013,0.0,0.62,0,3.59,400,005950,1001/1004/1008/1027/1244
015020,1141,4.33,1.17,307,0.0,0,015020,1001/1004/1026/1244
093230,251,424.0,1.69,1,0.0,0,093230,1001/1004/1016/1244
074610,1232,0.0,3.96,0,0.0,0,074610,1001/1004/1012/1027/1244
102460,12879,48.6,1.33,352,2.05,350,102460,1001/1004/1009/1027/1244
084680,2729,133.8,1.32,27,0.0,0,084680,1001/1004/1026/1244
000760,36329,0.0,0.45,0,0.0,0,000760,1001/1004/1016/1244
014990,1063,0.0,1.17,0,0.0,0,014990,1001/1004/1006/1027/1244
101140,1664,9.24,2.28,410,0.0,0,101140,1001/1004/1016/1244
006490,260,0.0,10.77,0,0.0,0,006490,1001/1004/1020/1244
023800,11832,0.0,1.4,0,0.6,100,023800,1001/1004/1015/1027/1244
034590,42280,9.74,0.6,2598,4.94,1250,034590,1001/1004/1017/1244
129260,5900,0.0,0.71,0,0.0,0,129260,1001/1004/1019/1244
023810,9376,0.0,0.77,0,1.66,120,023810,1001/1004/1015/1027/1244
249420,10643,0.0,1.54,0,0.0,0,249420,1001/1003/1009/1027/1244
000230,11931,0.0,1.19,0,0.71,100,000230,1001/1004/1009/1027/1244
013360,1688,41.84,0.74,30,1.2,15,013360,1001/1004/1018/1244
003120,129883,16.8,0.63,4859,0.92,750,003120,1001/1004/1009/1027/1244
003200,293218,28.53,0.3,3084,1.7,1500,003200,1001/1004/1006/1027/1244
007110,671,155.4,2.78,12,0.0,0,007110,1001/1004/1016/1244
007570,10081,63.88,3.47,548,0.34,120,007570,1001/1003/1009/1027/1028/1160/1167/1182/1224/1227/1232
007575,0,0.0,0.0,0,0.43,145,007575,
008500,24611,0.0,0.56,0,0.0,0,008500,1001/1004/1006/1027/1244
081000,12656,45.62,3.29,914,0.72,300,081000,1001/1003/1008/1027/1244
020760,1665,0.0,2.79,0,0.0,0,020760,1001/1004/1013/1027/1244
020150,12390,66.25,5.43,1016,0.07,50,020150,1001/1002/1013/1027/1028/1155/1167/1182/1224/1227/1232
103590,8191,38.2,0.45,97,0.0,0,103590,1001/1004/1013/1027/1244
015860,5815,18.39,0.87,274,1.98,100,015860,1001/1004/1021/1244
226320,18789,0.0,1.44,0,0.37,100,226320,1001/1003/1008/1027/1244
317400,5419,16.62,2.08,677,0.89,100,317400,1001/1004/1026/1244
033240,15564,0.0,1.03,0,0.0,0,033240,1001/1004/1013/1027/1244
000950,50283,0.0,0.7,0,0.0,0,000950,1001/1004/1006/1027/1244
194370,11755,19.97,1.1,646,3.88,500,194370,1001/1004/1027/1244
025620,1906,0.0,1.11,0,0.0,0,025620,1001/1004/1008/1027/1244
036420,22129,576.0,2.06,79,0.0,0,036420,1001/1003/1026/1244
030000,8229,15.59,2.58,1363,3.86,820,030000,1001/1003/1026/1028/1034/1150/1182/1224/1227/1232
271980,11564,0.0,3.49,0,0.17,70,271980,1001/1003/1009/1027/1244
001560,8396,8.52,0.87,853,3.03,220,001560,1001/1004/1010/1027/1244
002620,24634,0.0,0.73,0,0.39,70,002620,1001/1004/1026/1244
006220,15491,10.49,0.54,796,1.2,100,006220,1001/1004/1021/1022/1244
089590,11248,0.0,2.08,0,0.0,0,089590,1001/1003/1019/1244
004910,13495,0.0,0.47,0,3.13,200,004910,1001/1004/1008/1027/1244
004700,41361,13.71,1.35,4076,0.0,0,004700,1001/1004/1027/1244
001550,9237,0.0,2.18,0,0.0,0,001550,1001/1004/1008/1027/1244
000480,147942,10.57,0.54,7493,5.05,4000,000480,1001/1004/1010/1027/1244
120030,87844,9.63,1.3,11834,1.32,1500,120030,1001/1004/1012/1027/1244
018470,1617,0.0,0.38,0,0.0,0,018470,1001/1004/1011/1027/1244
002600,215770,13.35,0.81,13076,3.44,6000,002600,1001/1004/1005/1027/1244
185750,41506,33.25,3.81,4751,0.57,900,185750,1001/1003/1009/1027/1028/1160/1167/1182/1224/1227/1232
063160,28890,27.06,2.14,2280,0.32,200,063160,1001/1004/1009/1027/1244
001630,93600,11.96,1.15,8988,1.21,1300,001630,1001/1003/1009/1027/1244
044380,731,0.0,1.44,0,0.0,0,044380,1001/1004/1013/1027/1244
013890,24027,15.62,3.56,5473,1.46,1250,013890,1001/1003/1027/1028/1158/1167/1182/1224/1227/1232
013870,11858,53.44,0.64,143,0.39,30,013870,1001/1004/1015/1027/1244
071320,132086,0.0,0.28,0,0.0,0,071320,1001/1003/1017/1244
010580,314,0.0,0.97,0,0.0,0,010580,1001/1004/1015/1027/1244
035000,8625,5.84,0.64,941,5.45,300,035000,1001/1004/1026/1244
088790,8030,0.0,0.58,0,2.15,100,088790,1001/1004/1016/1244
003780,3159,10.1,1.68,525,3.77,200,003780,1001/1004/1008/1027/1244
010640,2658,4.44,1.26,755,2.98,100,010640,1001/1004/1008/1027/1244
100250,5507,9.98,0.5,276,6.17,170,100250,1001/1004/1008/1027/1244
051630,2221,0.0,2.03,0,0.0,0,051630,1001/1004/1008/1027/1244
272450,5750,0.0,3.47,0,0.0,0,272450,1001/1003/1019/1244
011000,898,0.0,14.64,0,0.0,0,011000,1001/1003/1009/1027/1244
002780,664,19.2,4.05,140,0.0,0,002780,1001/1004/1018/1244
002787,0,0.0,0.0,0,0.0,0,002787,
002785,0,0.0,0.0,0,0.0,0,002785,
009310,1002,0.0,1.59,0,0.0,0,009310,1001/1004/1012/1027/1244
000650,35686,129.0,1.83,506,7.66,5000,000650,1001/1004/1019/1244
033250,954,0.0,1.62,0,0.0,0,033250,1001/1004/1015/1027/1244
